book_id,title,author_id,first_publish_year
OL19131666W,Foolproof cakes,OL8464978A,1998.0
OL19027825W,Köstlich backen für alle Gelegenheiten,OL1005606A,1986.0
OL19027825W,Köstlich backen für alle Gelegenheiten,OL4783078A,1986.0
OL18994100W,Roland Gööcks grosses Backbuch,OL965517A,1976.0
OL18969092W,Panadería,OL925940A,2003.0
OL1861615W,Kids cookies,OL222894A,1998.0
OL1861635W,The Little Book of Baking Recipes,OL222896A,1993.0
OL1871168W,Best home baking,OL224041A,1998.0
OL18632134W,The jelly boat book,OL3735706A,2001.0
OL18632134W,The jelly boat book,OL3318779A,2001.0
OL18641810W,Baking & pastry,OL6930630A,2009.0
OL18742158W,Favorite brand name baking,OL6822137A,2002.0
OL18785064W,ʻUgot be-regaʻ,OL6752548A,2006.0
OL1879401W,The queen of hearts,OL225005A,1995.0
OL18275364W,Farm journal's Country fair cookbook,OL1654980A,1984.0
OL18151463W,Baking at home with the Culinary Institute of America,OL6840112A,2004.0
OL16031005W,Treasury of baking recipes,OL2727286A,1978.0
OL15976957W,The bake-off,OL1393268A,2011.0
OL15977077W,The Sono Baking Company cookbook,OL6953007A,2010.0
OL15973748W,The complete Magnolia Bakery cookbook,OL1431232A,2009.0
OL15897215W,A cake for dinner,OL6928452A,2011.0
OL15917576W,Anyone can bake,OL5425153A,2009.0
OL16033390W,Barbara's birthday,OL2119338A,1946.0
OL16117531W,Quick and easy family baking,OL6836952A,2011.0
OL16109802W,CHIC Baking - SET,OL216223A,2005.0
OL16067944W,All about home baking,OL1816560A,1940.0
OL16219025W,200 cupcakes,OL589508A,2010.0
OL16053194W,"250 breads, biscuits and rolls",OL1668262A,1969.0
OL16065957W,Baking with sourdough,OL233332A,1980.0
OL16043136W,Home bakings,OL2727355A,1984.0
OL16043140W,Cookie creations,OL6806729A,1987.0
OL16014586W,The gingerbread bump-off,OL237029A,2011.0
OL16178432W,English bread and yeast cookery,OL58678A,2010.0
OL16034114W,Birthday cakes for kids,OL6806729A,1986.0
OL15947825W,The bake-off,OL1393268A,2011.0
OL16051329W,Betty Crocker's Bisquick cookbook,OL27838A,1971.0
OL16220892W,You learn to bake,OL7030552A,
OL16240767W,The modern baker,OL404584A,2011.0
OL16066938W,Over 300 delicious ways to use your Bundt brand fluted tube pans,OL6972508A,1973.0
OL16139690W,Bread matters,OL3055451A,2009.0
OL16179990W,ha-ʻUgot shel Pasḳal,OL4994711A,2011.0
OL16263139W,Gottlieb's Bakery,OL6627191A,2012.0
OL16237990W,Richard Scarry's great big schoolhouse level 1,OL27669A,2011.0
OL16296024W,Green market baking book,OL234708A,2010.0
OL16249669W,The basic basics baking,OL44318A,2002.0
OL16249732W,Marguerite Patten's successful baking,OL44318A,1984.0
OL16306749W,The golden book of cookies,OL393239A,2009.0
OL16282631W,Sarabeth's bakery,OL7037307A,2010.0
OL16282681W,The saucy scoop on pizza,OL3879293A,2012.0
OL16036941W,New cook book,OL2254837A,1956.0
OL16037376W,Bake-off,OL5013405A,1990.0
OL16037674W,Bake it easy recipes,OL5013405A,1987.0
OL16327048W,So quick with new Bisquick,OL7047481A,1967.0
OL16342650W,From a southern oven,OL382871A,2012.0
OL16307015W,The golden book of baking,OL5136701A,2009.0
OL16307208W,Cake mix cooking for kids,OL1476384A,2011.0
OL16264135W,Maida Heatter's cakes,OL238716A,2011.0
OL16237977W,Richard Scarry's great big schoolhouse level 1,OL27669A,2011.0
OL15537931W,Aunt Ant leaves through the leaves,OL576699A,2011.0
OL15701385W,Southern Living Big Book of Cupcakes,OL6892907A,2011.0
OL15675917W,Learn to bake--you'll love it!,OL6875939A,1947.0
OL15598463W,Buttercream Bump Off,OL6792676A,2010.0
OL15588377W,The children's baking book,OL6722310A,2009.0
OL15473398W,The fearless baker,OL530170A,2011.0
OL15746979W,Ruby's Cupcakes (Max and Ruby),OL4427001A,2011.0
OL15586877W,"Cinnamon, spice & warm apple pie",OL3138434A,2010.0
OL15676918W,Hot roll mix baking book,OL5013405A,
OL15674251W,The bakers' manual for quantity baking and pastry making,OL578185A,1977.0
OL15632217W,The kosher baker,OL6847848A,2010.0
OL15444005W,Country living little book of pies & tarts,OL2868844A,2011.0
OL15414000W,All cakes considered,OL723803A,2009.0
OL13234086W,Dalda bakery guide,OL6140182A,1999.0
OL13299048W,Baking science & technology,OL6198813A,1973.0
OL15517513W,Baking classics,OL3007575A,2008.0
OL15372757W,Gold Medal century of success cookbook.,OL7458779A,1979.0
OL15430599W,Favorite Gold Medal flour recipes,OL27838A,1984.0
OL15453117W,KitchenAid baking companion,OL6838803A,2008.0
OL15052123W,200 cake mix creations,OL1476384A,2010.0
OL15059043W,The Battle of the bakers,OL22086A,2000.0
OL15122380W,The Best Chocolate Desserts,OL28897A,2003.0
OL15455641W,The art of savory baking,OL2833322A,2009.0
OL15449137W,La France et son pain,OL447198A,2010.0
OL15372269W,The bakeshop trouble shooter,OL3629312A,1943.0
OL15372270W,Mrs. Shaw's receipt book and housekeeper's assistant,OL6827648A,1878.0
OL15042268W,The great cake bake,OL20568A,2005.0
OL15194715W,Mr. Santizo's tasty treats!,OL22867A,1998.0
OL1350525W,Bondens brød,OL137822A,1954.0
OL13358137W,Measurement of inherent hydrogen and oxygen in graphites using laser release analysis,OL6251472A,1989.0
OL12982125W,Cepumi ka vel nekad,OL5899466A,1965.0
OL13604032W,Tradiční pečivo,OL6463327A,2004.0
OL1219014W,Economic report on the baking industry,OL123249A,1967.0
OL13849475W,Baxter's practical up-to-date receipt book for bakers,OL6719075A,1922.0
OL13776829W,The Grand Central baking book,OL6618086A,2009.0
OL13777346W,Winterfeesten en gebak,OL6618583A,2007.0
OL13725808W,Xiao kao xiang liao li da mo fa =,OL6571612A,2006.0
OL1438550W,Wegweiser für die prüflinge im bäckerhandwerk,OL150375A,1943.0
OL13744857W,Kihon no kēki,OL6586592A,2004.0
OL13771861W,Sweetness,OL6613290A,2009.0
OL13771954W,Sweet and savory Swedish baking,OL6613382A,2009.0
OL13785017W,Gurbet pastası,OL6626025A,2007.0
OL11405626W,All colour home baking,OL4790294A,1983.0
OL11327383W,Cookery corner cards,OL4759111A,1973.0
OL11748713W,Ḥedṿah metuḳah,OL4994741A,1990.0
OL15992277W,Baking magic,OL3808438A,2010.0
OL15907114W,Sugar-free gluten-free baking and desserts,OL6934424A,2009.0
OL16050090W,Bake and make amazing cakes,OL592040A,2001.0
OL15909095W,President of the whole fifth grade,OL1516098A,2010.0
OL15909235W,Cake boss,OL6873562A,2010.0
OL15969214W,My Pop Pop and me,OL331101A,2006.0
OL15884117W,A cake for dinner,OL6928452A,2011.0
OL15933617W,Your time to bake,OL6538625A,2011.0
OL15933756W,Joy the baker,OL6940938A,2012.0
OL15856108W,More from Magnolia,OL1431232A,2004.0
OL15896646W,How baking works,OL5347134A,2011.0
OL15896658W,200 cake mix creations,OL1476384A,2010.0
OL15896807W,The kosher baker,OL6847848A,2010.0
OL15471189W,KitchenAid baking companion,OL6838803A,2008.0
OL1585218W,Employment outlook in the baking industry,OL171521A,1976.0
OL15021556W,Annie and Bo and the big surprise,OL35307A,2001.0
OL15132440W,Alexandra Stoddard's tea celebrations,OL23980A,1995.0
OL15133004W,"Ann Pillsbury's basic recipes, with fascinating variations to help make your baking fun.",OL4587500A,1948.0
OL15142865W,The Ideals cookie cookbook,OL548401A,1977.0
OL15437313W,The Pumpkin Muffin Murder,OL2725974A,2010.0
OL15448472W,Landfrauen Wähenbackbuch,OL6841498A,2009.0
OL15466866W,Holiday baking,OL6846946A,2007.0
OL15415856W,The allergen-free baker's handbook,OL3072477A,2009.0
OL15436418W,Fat-free baking,OL234469A,1994.0
OL15426933W,Gifts from the kitchen,OL6822137A,2004.0
OL15392362W,Cookielicious,OL6140026A,2010.0
OL15498578W,Flying apron's gluten-free & vegan baking book,OL6645087A,2010.0
OL15401419W,The Joy of Cooking 2: Volume 2,OL1302373A,1974.0
OL15473018W,The kosher baker,OL6847848A,2010.0
OL15581731W,Good to the grain,OL401659A,2010.0
OL15483264W,Baking science & technology,OL956650A,2008.0
OL15520986W,Small-batch baking for chocolate lovers,OL2838115A,2011.0
OL17480479W,Teashop Treats Create Your Favourite British Baking Classics At Home,OL2684663A,2011.0
OL17487895W,Cooks Country Blue Ribbon Desserts Rediscover More Than 120 Heirloom Treasures And Regional Favorites,OL7328575A,2011.0
OL17465820W,Gingerbread Joy A Mini Merry Book,OL3905398A,2008.0
OL17489330W,The Hairy Bikers Bakation,OL2789852A,2012.0
OL17481951W,Sarahs Tea Time Delicious Things To Eat With Afternoon Tea,OL7326835A,2008.0
OL17459965W,The Secret Lives Of Baked Goods Sweet Stories Recipes For Americas Favorite Desserts,OL7068388A,2013.0
OL17450376W,European Cookies For Every Occasion,OL7317545A,2012.0
OL17450710W,Bake Me Im Yours Cookie,OL7317644A,2008.0
OL17490609W,I Love To Bake,OL2624239A,2011.0
OL17476276W,Cupcakes Fairy Cakes,OL7299922A,2006.0
OL17516293W,Leon Baking  Desserts,OL7106535A,2012.0
OL17498901W,Make Your Own Whoopie Pies Other Sweet Treats,OL5974824A,2013.0
OL17525186W,BestEver Home Baking,OL2727325A,2011.0
OL17534625W,Deliciously Vintage 60 Beloved Cakes And Bakes That Stand The Test Of Time,OL7341691A,2014.0
OL16646053W,Skinny bitch baking,OL2843388A,2013.0
OL16699936W,Sir Cumference and the off-the-charts dessert,OL18866A,2013.0
OL16664780W,Wedding cake killer,OL237029A,2012.0
OL17317025W,The Forgotten Recipe,OL6503084A,2015.0
OL17317084W,Delicias al horno,OL7355686A,2008.0
OL17860784W,Hello Kitty,OL2659856A,2011.0
OL17833410W,Cake pop crush,OL7407649A,2013.0
OL17833433W,The great holiday baking book,OL25652A,1994.0
OL17969771W,Julia Aitken's baker's secret,OL2857886A,1986.0
OL17921419W,Grandma's cookie cutters,OL3522922A,2004.0
OL17871310W,Once upon a lie,OL2874437A,2013.0
OL17831429W,The big book of easy baking with refrigerated dough,OL5013405A,2014.0
OL17873077W,Adventures of Splat the Cat,OL1427144A,2013.0
OL17910451W,"501 muffins, biscuits, doughnuts, popovers, fritters, scones, and other quick breads",OL7419875A,2009.0
OL17857103W,All's fair in love and cupcakes,OL6777535A,2014.0
OL17926875W,Bake,OL7422504A,2011.0
OL17928391W,Betty Crocker's breads,OL27838A,1974.0
OL17941060W,Christmas baking,OL7425761A,2012.0
OL17875564W,Icing on the cake,OL1390423A,2014.0
OL17821435W,Donna Bell's Bake Shop,OL7405536A,2015.0
OL17821435W,Donna Bell's Bake Shop,OL2787441A,2015.0
OL17821435W,Donna Bell's Bake Shop,OL7405537A,2015.0
OL17896794W,Baking day,OL7417440A,2006.0
OL19966815W,Tiny pie,OL7532536A,2013.0
OL19966933W,Shou gan hong bei,OL7592566A,2013.0
OL19975897W,Love bake nourish,OL7530640A,2014.0
OL19976452W,Sweet & vicious,OL7152340A,2014.0
OL19980247W,Rawsome vegan baking,OL7544770A,2014.0
OL19980338W,Sefer ha-afiyah shel Erez Ḳomarovsḳi,OL3245233A,2013.0
OL19980384W,Tyler makes a birthday cake!,OL2727834A,2014.0
OL19980652W,65 best-ever recipes,OL31068A,2010.0
OL19989028W,The everyday art of gluten-free,OL6992031A,2014.0
OL20006475W,Bake,OL7422504A,2015.0
OL19967729W,Everything Oz,OL7318009A,2013.0
OL19967824W,Build your own earth oven,OL3018297A,2007.0
OL19967824W,Build your own earth oven,OL3018298A,2007.0
OL19977351W,Wo de xing fu hong bei chu fang,OL7594909A,2014.0
OL19977351W,Wo de xing fu hong bei chu fang,OL6758299A,2014.0
OL19977369W,Yi ge zhong kong mo xing jiu neng zuo,OL7594919A,2014.0
OL19980870W,Yi xue yi zuo mian bao 120 zhong,OL4162000A,2013.0
OL19980887W,Mian bao gong fang,OL6566987A,2013.0
OL19980891W,Gang mian bao Gang wei dao,OL6587661A,2013.0
OL19980894W,Jian kang wu tian jia de shou gong mian bao,OL3505256A,2013.0
OL20016454W,Desserts,OL7604658A,2015.0
OL19763669W,Food52 genius desserts,OL7544356A,2018.0
OL19763696W,Red Truck Bakery cookbook,OL7544373A,2018.0
OL19735127W,The healthy convert,OL7532597A,2017.0
OL19735135W,Kawaii bread,OL7532601A,2017.0
OL19721149W,Baking class,OL402855A,2017.0
OL19753166W,Braided,OL7540457A,2018.0
OL19753189W,A literary tea party,OL7540471A,2018.0
OL19764781W,Scandikitchen Christmas,OL7544688A,2018.0
OL19765218W,The Nordic baking book,OL7544825A,2018.0
OL19744894W,Hu li shi de wu mian fen di tang hong bei chu fang,OL7536888A,2018.0
OL19744895W,Chao ren qi hong bei jiao shi mei wei tian dian de mi mi =,OL7536889A,2018.0
OL19744896W,Zhou lao shi de mei shi jiao shi,OL6562848A,2013.0
OL19744902W,Jing dian De shi mian bao da quan =,OL7406014A,2018.0
OL19745516W,Bakeland,OL7537154A,2018.0
OL19745517W,A baker's life,OL2837909A,2017.0
OL11285241W,The modern pastry chef's guide to professional baking,OL4734104A,1962.0
OL11315296W,"Festive baking in Austria, Germany and Switzerland",OL4753014A,1985.0
OL11019128W,Pillsbury's prize winning cook book,OL4587500A,1955.0
OL11019129W,Ann Pillsbury's new cook book,OL4587501A,1954.0
OL10644420W,"Cake making [by] Edmund B. Bennion, James Stewart and G.S.T. Bamford",OL4434239A,1966.0
OL10589024W,The complete book of home baking,OL4401936A,1979.0
OL10618414W,Delicious cake and pastry recipes,OL4418120A,1997.0
OL12250431W,How baking works,OL5347134A,2008.0
OL12559513W,Baking kids love,OL5578035A,2009.0
OL12559514W,Sur La Table's the art and soul of baking,OL5578035A,2008.0
OL12576413W,Obāchanchi no gogo 3-ji,OL5590925A,1984.0
OL11891707W,This little bunny can bake,OL5096634A,2009.0
OL11885085W,Who made this cake?,OL5091981A,2008.0
OL11987237W,"Account of the experiments tried by the Board of Agriculture, in the composition of various sorts of bread, anno 1795",OL5167049A,1795.0
OL11795750W,Gao dian zhi zuo yuan li yu gong yi,OL5027733A,1984.0
OL1287365W,Si le pain m'était conté--,OL130535A,1987.0
OL12730552W,WHY ALFRED BURNED THE CAKES: A KING AND HIS ELEVEN-HUNDRED-YEAR AFTERLIFE,OL5704301A,2006.0
OL12226035W,Excellent recipes for baking raised breads,OL5326179A,1917.0
OL1243428W,"Technologie der herstellung, teilung und formung des weizenteiges",OL125456A,1930.0
OL12308900W,Canadian studies,OL5391773A,1975.0
OL12478776W,Lateinische Gebäckbezeichnungen,OL5517722A,1972.0
OL11576634W,Baker,OL4880822A,1992.0
OL11170740W,Spacecraft thermal blanket cleaning,OL4664497A,1990.0
OL10197564W,Dian zi guo zuo dian xin,OL4169200A,2007.0
OL10197566W,Kao xiang xin shou de di yi ben shu,OL4169200A,2008.0
OL10143661W,Todo Dulce,OL4136606A,2001.0
OL10190444W,Zhong xi shi pu,OL4165984A,1970.0
OL10004944W,Le compagnon boulanger,OL3970673A,1996.0
OL10197473W,Ju chu mei wei,OL4169161A,2005.0
OL10197474W,Ju kao =,OL4169161A,2005.0
OL1078689W,Bakes & Cakes,OL110929A,2002.0
OL10812734W,The story of bread,OL4518769A,1925.0
OL10400023W,"Baking cookies, cakes, and pies",OL4314253A,1950.0
OL10400024W,Baking for the family,OL4314253A,1951.0
OL10400032W,Now you're an expert,OL4314253A,1951.0
OL11783416W,Baking quality of Pacific Northwest soft white wheats in Japanese sponge cake,OL5019227A,1978.0
OL11914308W,Daily Harvest Bakery & Deli cookbook,OL5113362A,2008.0
OL11887903W,Afiyah beriʼah,OL5093811A,2007.0
OL11984212W,Casserole crazy,OL5164632A,2008.0
OL13743750W,Bai bian mian bao DIY,OL6585663A,2005.0
OL13743755W,Jia ting kao xiang zuo ma fen dan gao,OL6585664A,2006.0
OL13743756W,You su you pi de shen qi ying yong,OL6585664A,2005.0
OL13736291W,Wu dian pu sheng yi,OL6579259A,2004.0
OL13707082W,Doremifa dōnatsu fukinarase,OL6559310A,2002.0
OL13707586W,Xi dian zi ji zuo,OL6559602A,1990.0
OL13723055W,Jia ting kao xiang shi pu,OL6569846A,2002.0
OL13732391W,Zhi shi dan gao de you huo,OL6576231A,2004.0
OL13733778W,Baker boy manual,OL6577203A,1970.0
OL12263954W,Any one can bake,OL5356295A,1929.0
OL13692878W,Baking projects for children,OL6547175A,1993.0
OL13728547W,Meng lao shi de 100 dao mian bao,OL6573395A,2007.0
OL13740726W,Hong chu dan gao xiang =,OL6582992A,2002.0
OL13725807W,Ju mei wei,OL6571612A,2004.0
OL13742136W,A collection of fine baking,OL6584232A,2005.0
OL13742184W,Zeng Meizi jiao ni di yi ci zuo mian bao,OL6584280A,2007.0
OL11021939W,"The baker's and cook's oracle, or, A complete system of bakery and cookery",OL4589104A,1840.0
OL10968168W,Cake structure and palatability as affected by emulsifying agents and baking temperatures,OL4557635A,1951.0
OL10968468W,The effect of mixing at selected speeds and temperatures on the physical properties and baking behavior of doughs made from a northwest wheat flour,OL4557834A,1954.0
OL11750916W,Ofah be-ḳalut,OL4996300A,2007.0
OL11750917W,ʻUgot,OL4996300A,2008.0
OL11708317W,Cuis ine de France,OL4964420A,1998.0
OL11677985W,The cook's guide to baking,OL4943316A,2000.0
OL11679213W,Swedish baking at its best,OL4944097A,1960.0
OL10013973W,Muffins et brioches santé,OL3980739A,2001.0
OL10255133W,Panaderia/ Bakery (Practideas),OL4214108A,2004.0
OL1476644W,The royal book of pastry and confectionery (Le livre de patisserie),OL156616A,1874.0
OL1485910W,Baking for people with food allergies,OL158544A,1968.0
OL13696163W,The Panera Bread cookbook,OL6550183A,2004.0
OL13748516W,Xiao kao xiang mei shi =,OL6589753A,2008.0
OL13748974W,Hong bei huang jin sui yue,OL6590198A,2006.0
OL13713525W,La gran cocina mexicana Océano,OL6563150A,1999.0
OL13713526W,La gran repostería paso a paso,OL6563150A,1995.0
OL13746868W,24 dao bi xue gao dian =,OL6588214A,2006.0
OL13746869W,Xin shou bu bai hong bei =,OL6588214A,2006.0
OL13722383W,Xin shou hong bei zui jian dan,OL6569469A,2003.0
OL13706034W,Bababā-chan no yakiimo taikai,OL6558524A,1998.0
OL13721140W,Confections of a master closet baker,OL6568994A,2009.0
OL13721185W,Kan tu zuo xi dian,OL6569029A,2001.0
OL13721187W,Su shi dan gao dian xin DIY,OL6569029A,1998.0
OL13712922W,Kao xiang liao li bai fen bai,OL6562744A,2000.0
OL13712923W,Kao xiang yan ke cai,OL6562744A,2001.0
OL13746160W,"Ren qi ju kao, shao kao da gong kai",OL6587666A,2008.0
OL1463234W,Mrs. Beeton's book of baking,OL154981A,1991.0
OL14903994W,The just desserts club,OL22133A,1999.0
OL1388330W,The how-to-make-it bakery book,OL142452A,1958.0
OL13843438W,Baker's guide,OL6713010A,1870.0
OL14988313W,Baking,OL4768254A,2009.0
OL14955030W,Allergen-Free Baker's Handbook,OL3072477A,2009.0
OL15026359W,"GIsslen/ProBaking 3rd Edition PKG, NRAEF/ServSafe Essen 2nd Edition with Exam, and Figoni/How Baking Works SET",OL216222A,2004.0
OL14859480W,Baker (Benchmark Rebus),OL20981A,2007.0
OL1453500W,Studien über die Natur der Bromatwirkung,OL153188A,1945.0
OL1453501W,Studies on the nature of the bromate effect,OL153188A,1945.0
OL14990694W,Asian Dumplings,OL6788252A,2009.0
OL14956005W,Pasteles,OL7412314A,2003.0
OL14981253W,My Life from Scratch,OL6568994A,2010.0
OL14870573W,100 bake-off recipes,OL24780A,1969.0
OL14870577W,Conversion factors and technical data for the food industry,OL24780A,1959.0
OL14870591W,Pillsbury: Dough Magic!,OL24780A,2003.0
OL14870599W,Pillsbury's bake off cook book,OL24780A,1970.0
OL14870609W,A treasury of bake off favorites,OL24780A,1969.0
OL15044134W,Sweet treats from my mother's kitchen,OL395598A,2010.0
OL1440938W,L'Opera Completa Di Boccioni,OL150847A,1969.0
OL14913824W,Maisy bakes a cake,OL20521A,2009.0
OL1479891W,Handy baking recipes and formulas,OL157262A,1941.0
OL13309961W,Kao gong fu,OL6208483A,2005.0
OL1265561W,Bread and rolls for quantity cookery,OL127837A,1900.0
OL1265563W,Handbook of hot breads,OL127837A,1935.0
OL12707004W,Baking science & technology,OL5686097A,1973.0
OL12195035W,Reliable recipes and helpful hints,OL5303451A,1995.0
OL12102032W,'Artos',OL5242795A,1989.0
OL19152002W,Alligator tails and crocodile cakes,OL32893A,2000.0
OL18381047W,Chocolate & baking,OL2828993A,2005.0
OL18462167W,"The art of grilling, baking, barbecuing",OL2280486A,1952.0
OL18445586W,Land O'Lakes recipe collection,OL6822858A,2007.0
OL1802166W,Gisslen/Pro Baking 4th Edition College w/CD + Gisslen/Pro Baking 4th Edition SG,OL216222A,2006.0
OL1802171W,"Professional Baking, Textbook and Study Guide",OL216222A,2001.0
OL1944867W,Baking 9-1-1,OL233388A,2003.0
OL1944871W,The healthy oven baking book,OL233388A,1999.0
OL19483135W,Cookie Monster's little kitchen,OL956937A,1995.0
OL19361416W,How To Bake Bread: The Five Families of Bread,OL7489114A,2011.0
OL19363330W,The Complete Book of Baking,OL2747204A,1993.0
OL19397973W,Low-fat ways to bake,OL547691A,1998.0
