book_id,title,author_id,first_publish_year,author_name
OL15586877W,"Cinnamon, spice & warm apple pie",OL3138434A,2010.0,Ryland Peters & Small
OL15676918W,Hot roll mix baking book,OL5013405A,,Pillsbury Company
OL15674251W,The bakers' manual for quantity baking and pastry making,OL578185A,1977.0,Joseph Amendola
OL15632217W,The kosher baker,OL6847848A,2010.0,Paula Shoyer
OL15444005W,Country living little book of pies & tarts,OL2868844A,2011.0,Hearst Books International
OL15414000W,All cakes considered,OL723803A,2009.0,Melissa Gray
OL13234086W,Dalda bakery guide,OL6140182A,1999.0,Aisha Alam
OL13299048W,Baking science & technology,OL6198813A,1973.0,Ernst John Pyler
OL15517513W,Baking classics,OL3007575A,2008.0,Janet Briggs
OL15372757W,Gold Medal century of success cookbook.,OL7458779A,1979.0,"General Mills, inc"
OL15430599W,Favorite Gold Medal flour recipes,OL27838A,1984.0,Betty Crocker
OL15453117W,KitchenAid baking companion,OL6838803A,2008.0,"KitchenAid, Inc"
OL15052123W,200 cake mix creations,OL1476384A,2010.0,Stephanie Ashcraft
OL15059043W,The Battle of the bakers,OL22086A,2000.0,George Edward Stanley
OL15122380W,The Best Chocolate Desserts,OL28897A,2003.0,Gregg R. Gillespie
OL15455641W,The art of savory baking,OL2833322A,2009.0,Mary Cech
OL15449137W,La France et son pain,OL447198A,2010.0,Steven L. Kaplan
OL15372269W,The bakeshop trouble shooter,OL3629312A,1943.0,A. J. Vander Voort
OL15372270W,Mrs. Shaw's receipt book and housekeeper's assistant,OL6827648A,1878.0,"Shaw, O. M. Mrs"
OL15042268W,The great cake bake,OL20568A,2005.0,Helen Ketteman
OL15194715W,Mr. Santizo's tasty treats!,OL22867A,1998.0,Alice K. Flanagan
OL1350525W,Bondens brød,OL137822A,1954.0,"Hansen, H. P."
OL13358137W,Measurement of inherent hydrogen and oxygen in graphites using laser release analysis,OL6251472A,1989.0,P. L. Andrew
OL12982125W,Cepumi ka vel nekad,OL5899466A,1965.0,Dzidra Zeberiņa
OL13604032W,Tradiční pečivo,OL6463327A,2004.0,Milena Habustová
OL1219014W,Economic report on the baking industry,OL123249A,1967.0,United States. Federal Trade Commission.
OL13849475W,Baxter's practical up-to-date receipt book for bakers,OL6719075A,1922.0,Richard Baxter
OL13776829W,The Grand Central baking book,OL6618086A,2009.0,Piper Davis
OL13777346W,Winterfeesten en gebak,OL6618583A,2007.0,André Delcart
OL13725808W,Xiao kao xiang liao li da mo fa =,OL6571612A,2006.0,Lingxuan Pan
OL1438550W,Wegweiser für die prüflinge im bäckerhandwerk,OL150375A,1943.0,Georg Scheurel
OL13744857W,Kihon no kēki,OL6586592A,2004.0,Yukiko Ōmori
OL13771861W,Sweetness,OL6613290A,2009.0,Sarah Levy
OL13771954W,Sweet and savory Swedish baking,OL6613382A,2009.0,Leila Lindholm
OL13785017W,Gurbet pastası,OL6626025A,2007.0,Uğur Biryol
OL11405626W,All colour home baking,OL4790294A,1983.0,Elizabeth Pomeroy
OL11327383W,Cookery corner cards,OL4759111A,1973.0,Barbara Shillinglaw Briggs
OL11748713W,Ḥedṿah metuḳah,OL4994741A,1990.0,Raḥel Aharonovits
OL15992277W,Baking magic,OL3808438A,2010.0,Kate Shirazi
OL15907114W,Sugar-free gluten-free baking and desserts,OL6934424A,2009.0,Kelly E. Keough
OL16050090W,Bake and make amazing cakes,OL592040A,2001.0,Elizabeth MacLeod
OL15909095W,President of the whole fifth grade,OL1516098A,2010.0,Sherri Winston
OL15909235W,Cake boss,OL6873562A,2010.0,Buddy Valastro
OL15969214W,My Pop Pop and me,OL331101A,2006.0,Irene Smalls
OL15884117W,A cake for dinner,OL6928452A,2011.0,Sue Graves
OL15933617W,Your time to bake,OL6538625A,2011.0,Robert L. Blakeslee
OL15933756W,Joy the baker,OL6940938A,2012.0,Joy Wilson
OL15856108W,More from Magnolia,OL1431232A,2004.0,Allysa Torey
OL15896646W,How baking works,OL5347134A,2011.0,Paula Figoni
OL15896658W,200 cake mix creations,OL1476384A,2010.0,Stephanie Ashcraft
OL15896807W,The kosher baker,OL6847848A,2010.0,Paula Shoyer
OL15471189W,KitchenAid baking companion,OL6838803A,2008.0,"KitchenAid, Inc"
OL1585218W,Employment outlook in the baking industry,OL171521A,1976.0,United States. Bureau of Labor Statistics.
OL15021556W,Annie and Bo and the big surprise,OL35307A,2001.0,Elizabeth Partridge
OL15132440W,Alexandra Stoddard's tea celebrations,OL23980A,1995.0,Alexandra Stoddard
OL15133004W,"Ann Pillsbury's basic recipes, with fascinating variations to help make your baking fun.",OL4587500A,1948.0,"Pillsbury Mills, Inc"
OL15142865W,The Ideals cookie cookbook,OL548401A,1977.0,Darlene Kronschnabel
OL15437313W,The Pumpkin Muffin Murder,OL2725974A,2010.0,Livia J. Washburn
OL15448472W,Landfrauen Wähenbackbuch,OL6841498A,2009.0,Stefanie Sager
OL15466866W,Holiday baking,OL6846946A,2007.0,C.A. Pillsbury and Company
OL15415856W,The allergen-free baker's handbook,OL3072477A,2009.0,Cybele Pascal
OL15436418W,Fat-free baking,OL234469A,1994.0,Sandra L. Woodruff
OL15426933W,Gifts from the kitchen,OL6822137A,2004.0,"Publications International, Ltd"
OL15392362W,Cookielicious,OL6140026A,2010.0,Times Publishing Company.
OL15498578W,Flying apron's gluten-free & vegan baking book,OL6645087A,2010.0,Jennifer Katzinger
OL15401419W,The Joy of Cooking 2: Volume 2,OL1302373A,1974.0,Marion Rombauer Becker
OL15473018W,The kosher baker,OL6847848A,2010.0,Paula Shoyer
OL15581731W,Good to the grain,OL401659A,2010.0,Kim Boyce
OL15483264W,Baking science & technology,OL956650A,2008.0,E. J. Pyler
OL15520986W,Small-batch baking for chocolate lovers,OL2838115A,2011.0,Debby Maugans Nakos
OL17480479W,Teashop Treats Create Your Favourite British Baking Classics At Home,OL2684663A,2011.0,Reader's Digest
OL17487895W,Cooks Country Blue Ribbon Desserts Rediscover More Than 120 Heirloom Treasures And Regional Favorites,OL7328575A,2011.0,Editors of Cook's Country Magazine
OL17465820W,Gingerbread Joy A Mini Merry Book,OL3905398A,2008.0,Julia Woolf
OL17489330W,The Hairy Bikers Bakation,OL2789852A,2012.0,Dave Myers         
OL17481951W,Sarahs Tea Time Delicious Things To Eat With Afternoon Tea,OL7326835A,2008.0,Sarah Amos
OL17459965W,The Secret Lives Of Baked Goods Sweet Stories Recipes For Americas Favorite Desserts,OL7068388A,2013.0,Jessie Oleson
OL17450376W,European Cookies For Every Occasion,OL7317545A,2012.0,Krisztina Maksa
OL17450710W,Bake Me Im Yours Cookie,OL7317644A,2008.0,Deborah Ed. Smith
OL17490609W,I Love To Bake,OL2624239A,2011.0,Tana Ramsay
OL17476276W,Cupcakes Fairy Cakes,OL7299922A,2006.0,The Australian Women's Weekly
OL17516293W,Leon Baking  Desserts,OL7106535A,2012.0,Claire Ptak
OL17498901W,Make Your Own Whoopie Pies Other Sweet Treats,OL5974824A,2013.0,Nancy Lambert
OL17525186W,BestEver Home Baking,OL2727325A,2011.0,Carole Clements
OL17534625W,Deliciously Vintage 60 Beloved Cakes And Bakes That Stand The Test Of Time,OL7341691A,2014.0,Victoria Glass
OL16646053W,Skinny bitch baking,OL2843388A,2013.0,Kim Barnouin
OL16699936W,Sir Cumference and the off-the-charts dessert,OL18866A,2013.0,Cindy Neuschwander
OL16664780W,Wedding cake killer,OL237029A,2012.0,L. J. Washburn
OL17317025W,The Forgotten Recipe,OL6503084A,2015.0,Amy Clipston
OL17317084W,Delicias al horno,OL7355686A,2008.0,Anca Sandu
OL17860784W,Hello Kitty,OL2659856A,2011.0,Ellen Weiss
OL17833410W,Cake pop crush,OL7407649A,2013.0,Suzanne Nelson
OL17833433W,The great holiday baking book,OL25652A,1994.0,Beatrice A. Ojakangas
OL17969771W,Julia Aitken's baker's secret,OL2857886A,1986.0,Julia Aitken
OL17921419W,Grandma's cookie cutters,OL3522922A,2004.0,Carlynn Trout
OL17871310W,Once upon a lie,OL2874437A,2013.0,Maggie Barbieri
OL17831429W,The big book of easy baking with refrigerated dough,OL5013405A,2014.0,Pillsbury Company
OL17873077W,Adventures of Splat the Cat,OL1427144A,2013.0,Rob Scotton
OL17910451W,"501 muffins, biscuits, doughnuts, popovers, fritters, scones, and other quick breads",OL7419875A,2009.0,Gregg R. Gillespie
OL17857103W,All's fair in love and cupcakes,OL6777535A,2014.0,Betsy St. Amant
OL17926875W,Bake,OL7422504A,2011.0,Alison Thompson
OL17928391W,Betty Crocker's breads,OL27838A,1974.0,Betty Crocker
OL17941060W,Christmas baking,OL7425761A,2012.0,Mia Ohrn
OL17875564W,Icing on the cake,OL1390423A,2014.0,Stephanie Perry Moore
OL17821435W,Donna Bell's Bake Shop,OL7405536A,2015.0,Pauley Perrette
OL17821435W,Donna Bell's Bake Shop,OL2787441A,2015.0,Darren Greenblatt
OL17821435W,Donna Bell's Bake Shop,OL7405537A,2015.0,Matthew Sandusky
OL17896794W,Baking day,OL7417440A,2006.0,"Walker, Rachel (Publisher)"
OL19966815W,Tiny pie,OL7532536A,2013.0,Mark Bailey
OL19966933W,Shou gan hong bei,OL7592566A,2013.0,Yirong Li
OL19975897W,Love bake nourish,OL7530640A,2014.0,Amber Rose
OL19976452W,Sweet & vicious,OL7152340A,2014.0,Libbie Summers
OL19980247W,Rawsome vegan baking,OL7544770A,2014.0,Emily Von Euw
OL19980338W,Sefer ha-afiyah shel Erez Ḳomarovsḳi,OL3245233A,2013.0,Erez Komarovsky
OL19980384W,Tyler makes a birthday cake!,OL2727834A,2014.0,Tyler Florence
OL19980652W,65 best-ever recipes,OL31068A,2010.0,Hilaire Walden
OL19989028W,The everyday art of gluten-free,OL6992031A,2014.0,Karen Morgan
OL20006475W,Bake,OL7422504A,2015.0,Alison Thompson
OL19967729W,Everything Oz,OL7318009A,2013.0,Christine Leech
OL19967824W,Build your own earth oven,OL3018297A,2007.0,Kiko Denzer
OL19967824W,Build your own earth oven,OL3018298A,2007.0,Hannah Field
OL19977351W,Wo de xing fu hong bei chu fang,OL7594909A,2014.0,Mi-ae
OL19977351W,Wo de xing fu hong bei chu fang,OL6758299A,2014.0,Xinli Zhang
OL19977369W,Yi ge zhong kong mo xing jiu neng zuo,OL7594919A,2014.0,Tomoko Kumazaki
OL19980870W,Yi xue yi zuo mian bao 120 zhong,OL4162000A,2013.0,Ruihua Li
OL19980887W,Mian bao gong fang,OL6566987A,2013.0,Sŏng-sil Yi
OL19980891W,Gang mian bao Gang wei dao,OL6587661A,2013.0,Yongling Qiu
OL19980894W,Jian kang wu tian jia de shou gong mian bao,OL3505256A,2013.0,Sen Wang
OL20016454W,Desserts,OL7604658A,2015.0,Catherine Bretherton
OL19763669W,Food52 genius desserts,OL7544356A,2018.0,Kristen Miglore
OL19763696W,Red Truck Bakery cookbook,OL7544373A,2018.0,"Noyes, Brian (Baker)"
OL19735127W,The healthy convert,OL7532597A,2017.0,Nicole Maree
OL19735135W,Kawaii bread,OL7532601A,2017.0,"Wong, Shirley (Writer on bento cooking)"
OL19721149W,Baking class,OL402855A,2017.0,Deanna F. Cook
OL19753166W,Braided,OL7540457A,2018.0,Beth Ricanati
OL19753189W,A literary tea party,OL7540471A,2018.0,"Walsh, Alison (Food writer)"
OL19764781W,Scandikitchen Christmas,OL7544688A,2018.0,Brontë Aurell
OL19765218W,The Nordic baking book,OL7544825A,2018.0,Magnus Nilsson
OL19744894W,Hu li shi de wu mian fen di tang hong bei chu fang,OL7536888A,2018.0,Jinshan Guo
OL19744895W,Chao ren qi hong bei jiao shi mei wei tian dian de mi mi =,OL7536889A,2018.0,Diying Tu
OL19744896W,Zhou lao shi de mei shi jiao shi,OL6562848A,2013.0,Shuling Zhou
OL19744902W,Jing dian De shi mian bao da quan =,OL7406014A,2018.0,Tomoko Morimoto
OL19745516W,Bakeland,OL7537154A,2018.0,Marit Hovland
OL19745517W,A baker's life,OL2837909A,2017.0,Paul Hollywood     
OL11285241W,The modern pastry chef's guide to professional baking,OL4734104A,1962.0,Dominique D'Ermo
OL11315296W,"Festive baking in Austria, Germany and Switzerland",OL4753014A,1985.0,Sarah Kelly
OL11019128W,Pillsbury's prize winning cook book,OL4587500A,1955.0,"Pillsbury Mills, Inc"
OL11019129W,Ann Pillsbury's new cook book,OL4587501A,1954.0,"Pillsbury Mills, Inc"
OL10644420W,"Cake making [by] Edmund B. Bennion, James Stewart and G.S.T. Bamford",OL4434239A,1966.0,Edmund Baron Bennion
OL10589024W,The complete book of home baking,OL4401936A,1979.0,Mary Norwak
OL10618414W,Delicious cake and pastry recipes,OL4418120A,1997.0,Lisa Yam
OL12250431W,How baking works,OL5347134A,2008.0,Paula Figoni
OL12559513W,Baking kids love,OL5578035A,2009.0,Cindy Mushet
OL12559514W,Sur La Table's the art and soul of baking,OL5578035A,2008.0,Cindy Mushet
OL12576413W,Obāchanchi no gogo 3-ji,OL5590925A,1984.0,Noriko Takano
OL11891707W,This little bunny can bake,OL5096634A,2009.0,Janet Stein
OL11885085W,Who made this cake?,OL5091981A,2008.0,Chihiro Nakagawa
OL11987237W,"Account of the experiments tried by the Board of Agriculture, in the composition of various sorts of bread, anno 1795",OL5167049A,1795.0,Board of Agriculture (Great Britain).
OL11795750W,Gao dian zhi zuo yuan li yu gong yi,OL5027733A,1984.0,Heyun Zhu
OL1287365W,Si le pain m'était conté--,OL130535A,1987.0,Bénigno Cacérès
OL12730552W,WHY ALFRED BURNED THE CAKES: A KING AND HIS ELEVEN-HUNDRED-YEAR AFTERLIFE,OL5704301A,2006.0,David Horspool
OL12226035W,Excellent recipes for baking raised breads,OL5326179A,1917.0,Fleischmann Company.
OL1243428W,"Technologie der herstellung, teilung und formung des weizenteiges",OL125456A,1930.0,Hans Deutsch-Renner
OL12308900W,Canadian studies,OL5391773A,1975.0,Iain R. Munro
OL12478776W,Lateinische Gebäckbezeichnungen,OL5517722A,1972.0,Antoinette Hauri-Karrer
OL11576634W,Baker,OL4880822A,1992.0,Canada. Occupational and Career Information Branch.
OL11170740W,Spacecraft thermal blanket cleaning,OL4664497A,1990.0,John J. Scialdone
OL10197564W,Dian zi guo zuo dian xin,OL4169200A,2007.0,Anqi Wang
OL10197566W,Kao xiang xin shou de di yi ben shu,OL4169200A,2008.0,Anqi Wang
OL10143661W,Todo Dulce,OL4136606A,2001.0,Maru Botana
OL10190444W,Zhong xi shi pu,OL4165984A,1970.0,Quan Chen
OL10004944W,Le compagnon boulanger,OL3970673A,1996.0,Jean-Marie Viard
OL10197473W,Ju chu mei wei,OL4169161A,2005.0,Huiyi Lin
OL10197474W,Ju kao =,OL4169161A,2005.0,Huiyi Lin
OL1078689W,Bakes & Cakes,OL110929A,2002.0,Nita Mehta
OL10812734W,The story of bread,OL4518769A,1925.0,"Continental Baking Corporation, New York."
OL10400023W,"Baking cookies, cakes, and pies",OL4314253A,1950.0,Inez Eckblad
OL10400024W,Baking for the family,OL4314253A,1951.0,Inez Eckblad
OL10400032W,Now you're an expert,OL4314253A,1951.0,Inez Eckblad
OL11783416W,Baking quality of Pacific Northwest soft white wheats in Japanese sponge cake,OL5019227A,1978.0,Gunki Noguchi
OL11914308W,Daily Harvest Bakery & Deli cookbook,OL5113362A,2008.0,Teresa Gordon
OL11887903W,Afiyah beriʼah,OL5093811A,2007.0,Avigail Myzlik
OL11984212W,Casserole crazy,OL5164632A,2008.0,Emily Farris
OL13743750W,Bai bian mian bao DIY,OL6585663A,2005.0,Huixue Gu
OL13743755W,Jia ting kao xiang zuo ma fen dan gao,OL6585664A,2006.0,Lijuan Du
OL13743756W,You su you pi de shen qi ying yong,OL6585664A,2005.0,Lijuan Du
OL13736291W,Wu dian pu sheng yi,OL6579259A,2004.0,Qin Wei
OL13707082W,Doremifa dōnatsu fukinarase,OL6559310A,2002.0,Miyako Moriyama
OL13707586W,Xi dian zi ji zuo,OL6559602A,1990.0,Ziqiong.
OL13723055W,Jia ting kao xiang shi pu,OL6569846A,2002.0,Shuzhu Lin
OL13732391W,Zhi shi dan gao de you huo,OL6576231A,2004.0,Xingzhuang Pan
OL13733778W,Baker boy manual,OL6577203A,1970.0,Ferd A. Doll
OL12263954W,Any one can bake,OL5356295A,1929.0,Royal Baking Powder Company
OL13692878W,Baking projects for children,OL6547175A,1993.0,Fran Stephens
OL13728547W,Meng lao shi de 100 dao mian bao,OL6573395A,2007.0,Zhaoqing Meng
OL13740726W,Hong chu dan gao xiang =,OL6582992A,2002.0,Jingfa Wu
OL13725807W,Ju mei wei,OL6571612A,2004.0,Lingxuan Pan
OL13742136W,A collection of fine baking,OL6584232A,2005.0,Yŏng-mo Kim
OL13742184W,Zeng Meizi jiao ni di yi ci zuo mian bao,OL6584280A,2007.0,Meizi Zeng
OL11021939W,"The baker's and cook's oracle, or, A complete system of bakery and cookery",OL4589104A,1840.0,James D Templin
OL10968168W,Cake structure and palatability as affected by emulsifying agents and baking temperatures,OL4557635A,1951.0,Martha Elizabeth Jooste
OL10968468W,The effect of mixing at selected speeds and temperatures on the physical properties and baking behavior of doughs made from a northwest wheat flour,OL4557834A,1954.0,Emagene Faye Elledge Veal
OL11750916W,Ofah be-ḳalut,OL4996300A,2007.0,Danit Salomon
OL11750917W,ʻUgot,OL4996300A,2008.0,Danit Salomon
OL11708317W,Cuis ine de France,OL4964420A,1998.0,Sarah O'Hara
OL11677985W,The cook's guide to baking,OL4943316A,2000.0,Carole Clements
OL11679213W,Swedish baking at its best,OL4944097A,1960.0,Marianne Gronwall Van der Tuuk
OL10013973W,Muffins et brioches santé,OL3980739A,2001.0,Colombe Plante
OL10255133W,Panaderia/ Bakery (Practideas),OL4214108A,2004.0,Monica Alvarez
OL1476644W,The royal book of pastry and confectionery (Le livre de patisserie),OL156616A,1874.0,Jules Gouffé
OL1485910W,Baking for people with food allergies,OL158544A,1968.0,United States. Agricultural Research Service. Human Nutrition Research Division.
OL13696163W,The Panera Bread cookbook,OL6550183A,2004.0,Ward Bradshaw
OL13748516W,Xiao kao xiang mei shi =,OL6589753A,2008.0,Zhimin Fang
OL13748974W,Hong bei huang jin sui yue,OL6590198A,2006.0,Peicun Xie
OL13713525W,La gran cocina mexicana Océano,OL6563150A,1999.0,Laura B. de Caraza Campos
OL13713526W,La gran repostería paso a paso,OL6563150A,1995.0,Laura B. de Caraza Campos
OL13746868W,24 dao bi xue gao dian =,OL6588214A,2006.0,Zhaoshun Zhang
OL13746869W,Xin shou bu bai hong bei =,OL6588214A,2006.0,Zhaoshun Zhang
OL13722383W,Xin shou hong bei zui jian dan,OL6569469A,2003.0,Meizhu Wu
OL13706034W,Bababā-chan no yakiimo taikai,OL6558524A,1998.0,Wakiko Satō
OL13721140W,Confections of a master closet baker,OL6568994A,2009.0,Gesine Bullock-Prado
OL13721185W,Kan tu zuo xi dian,OL6569029A,2001.0,Chunxiong You
OL13721187W,Su shi dan gao dian xin DIY,OL6569029A,1998.0,Chunxiong You
OL13712922W,Kao xiang liao li bai fen bai,OL6562744A,2000.0,Shuying Liang
OL13712923W,Kao xiang yan ke cai,OL6562744A,2001.0,Shuying Liang
OL13746160W,"Ren qi ju kao, shao kao da gong kai",OL6587666A,2008.0,Kuanding Chen
OL1463234W,Mrs. Beeton's book of baking,OL154981A,1991.0,Mrs. Beeton
OL14903994W,The just desserts club,OL22133A,1999.0,Johanna Hurwitz
OL1388330W,The how-to-make-it bakery book,OL142452A,1958.0,New Jersey. Division of Vocational Education.
OL13843438W,Baker's guide,OL6713010A,1870.0,John Weild
OL14988313W,Baking,OL4768254A,2009.0,James Peterson
OL14955030W,Allergen-Free Baker's Handbook,OL3072477A,2009.0,Cybele Pascal
OL15026359W,"GIsslen/ProBaking 3rd Edition PKG, NRAEF/ServSafe Essen 2nd Edition with Exam, and Figoni/How Baking Works SET",OL216222A,2004.0,Wayne Gisslen
OL14859480W,Baker (Benchmark Rebus),OL20981A,2007.0,Dana Meachen Rau
OL1453500W,Studien über die Natur der Bromatwirkung,OL153188A,1945.0,Holger Jacob Rasmus Jørgensen
OL1453501W,Studies on the nature of the bromate effect,OL153188A,1945.0,Holger Jacob Rasmus Jørgensen
OL14990694W,Asian Dumplings,OL6788252A,2009.0,Andrea Nguyen
